world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
89,5.757371741,"[[ 1.35326452e-03 -3.21779108e-05 -4.07128620e-01]
 [-3.30689891e-04 -2.60635052e-03  2.35330700e+00]
 [-1.51557354e-04  3.62915306e-04  7.35818893e-01]]","[[ 7.83513407e+02  3.50723070e+01  3.21349219e+02]
 [ 3.20356128e+01 -2.64026995e+02  8.62140392e+02]
 [ 1.45580666e-01  1.37445375e-01  1.00000000e+00]]",6,"[[ 1.42787034e-03 -7.38903880e-05 -4.17988330e-01]
 [-4.16390997e-04 -2.89746415e-03  2.58064871e+00]
 [-2.36577389e-04  2.66481609e-04  8.55102726e-01]]","[[ 7.59440349e+02  1.15649406e+01  3.36324684e+02]
 [ 6.10527503e+01 -2.69217178e+02  8.42324879e+02]
 [ 1.91084621e-01  8.70976411e-02  1.00000000e+00]]",6
90,5.798756741,"[[ 1.35563963e-03 -3.12399645e-05 -4.11972949e-01]
 [-3.27013121e-04 -2.60813944e-03  2.35392662e+00]
 [-1.50127901e-04  3.63245198e-04  7.35510504e-01]]","[[ 7.82130427e+02  3.57227803e+01  3.23758496e+02]
 [ 3.18305825e+01 -2.63751123e+02  8.61937561e+02]
 [ 1.43923564e-01  1.37549789e-01  1.00000000e+00]]",6,"[[ 1.42842739e-03 -7.25182787e-05 -4.22411221e-01]
 [-4.14380369e-04 -2.89761177e-03  2.58097841e+00]
 [-2.37853799e-04  2.66348784e-04  8.56157758e-01]]","[[ 7.59940957e+02  1.20941910e+01  3.38480541e+02]
 [ 6.21529607e+01 -2.69241072e+02  8.42320817e+02]
 [ 1.91787643e-01  8.71202540e-02  1.00000000e+00]]",6
91,5.838582741000001,"[[ 1.35827979e-03 -3.02149925e-05 -4.16565905e-01]
 [-3.25183053e-04 -2.61220681e-03  2.35667765e+00]
 [-1.48195485e-04  3.64299000e-04  7.34404576e-01]]","[[ 7.80495826e+02  3.64156689e+01  3.25853031e+02]
 [ 3.10385441e+01 -2.63016104e+02  8.61614693e+02]
 [ 1.42099668e-01  1.37816600e-01  1.00000000e+00]]",6,"[[ 1.42945127e-03 -7.11387320e-05 -4.26598311e-01]
 [-4.14130978e-04 -2.90036488e-03  2.58361399e+00]
 [-2.38233537e-04  2.67041649e-04  8.56181840e-01]]","[[ 7.59970091e+02  1.26962543e+01  3.40347954e+02]
 [ 6.24928483e+01 -2.68774874e+02  8.42192435e+02]
 [ 1.91971100e-01  8.73631695e-02  1.00000000e+00]]",6
92,5.875401741,"[[ 1.35932283e-03 -2.80566147e-05 -4.19964571e-01]
 [-3.22423495e-04 -2.61603786e-03  2.35632739e+00]
 [-1.47520052e-04  3.64607673e-04  7.34467250e-01]]","[[ 7.79933249e+02  3.71703900e+01  3.26711265e+02]
 [ 3.10780833e+01 -2.62665439e+02  8.60456968e+02]
 [ 1.41224113e-01  1.37859397e-01  1.00000000e+00]]",6,"[[ 1.42930240e-03 -6.83832003e-05 -4.29949656e-01]
 [-4.11725200e-04 -2.90197826e-03  2.58171559e+00]
 [-2.38733817e-04  2.67826480e-04  8.56113069e-01]]","[[ 7.60513421e+02  1.35557230e+01  3.41059462e+02]
 [ 6.31853558e+01 -2.68441521e+02  8.41251240e+02]
 [ 1.92308197e-01  8.77593858e-02  1.00000000e+00]]",6
93,5.916666741,"[[ 1.35934359e-03 -2.85422024e-05 -4.20050493e-01]
 [-3.20816840e-04 -2.61748640e-03  2.35377139e+00]
 [-1.48109267e-04  3.62969330e-04  7.36589151e-01]]","[[ 7.79979587e+02  3.68470584e+01  3.27049696e+02]
 [ 3.14825395e+01 -2.63248223e+02  8.59163332e+02]
 [ 1.41320312e-01  1.37129934e-01  1.00000000e+00]]",6,"[[ 1.42855099e-03 -6.84115807e-05 -4.30079884e-01]
 [-4.09921540e-04 -2.90103225e-03  2.57719158e+00]
 [-2.39760870e-04  2.66887386e-04  8.57604770e-01]]","[[ 7.61150191e+02  1.34488375e+01  3.41293758e+02]
 [ 6.38396126e+01 -2.68919192e+02  8.40145061e+02]
 [ 1.92928084e-01  8.74477940e-02  1.00000000e+00]]",6
94,5.955106741000001,"[[ 1.35921973e-03 -2.88451396e-05 -4.19721122e-01]
 [-3.21625707e-04 -2.61797685e-03  2.35400542e+00]
 [-1.48783620e-04  3.61212120e-04  7.38377019e-01]]","[[ 7.80155952e+02  3.65250396e+01  3.27025062e+02]
 [ 3.16049415e+01 -2.63803973e+02  8.58993751e+02]
 [ 1.41741056e-01  1.36412046e-01  1.00000000e+00]]",6,"[[ 1.42833022e-03 -6.86498859e-05 -4.29770935e-01]
 [-4.10615997e-04 -2.90095253e-03  2.57691043e+00]
 [-2.40409618e-04  2.65409833e-04  8.59100303e-01]]","[[ 7.61354197e+02  1.32052168e+01  3.41263113e+02]
 [ 6.39435440e+01 -2.69376034e+02  8.39993868e+02]
 [ 1.93301790e-01  8.69161713e-02  1.00000000e+00]]",6
95,5.995872741,"[[ 1.35932365e-03 -2.78948103e-05 -4.19854524e-01]
 [-3.22057509e-04 -2.61832833e-03  2.35358314e+00]
 [-1.49287006e-04  3.61674252e-04  7.38160962e-01]]","[[ 7.80232468e+02  3.67865987e+01  3.26492223e+02]
 [ 3.18454770e+01 -2.63644643e+02  8.58728769e+02]
 [ 1.42192402e-01  1.36616870e-01  1.00000000e+00]]",6,"[[ 1.42873083e-03 -6.76279505e-05 -4.30070526e-01]
 [-4.10481330e-04 -2.90117444e-03  2.57606299e+00]
 [-2.40253205e-04  2.66229655e-04  8.58310085e-01]]","[[ 7.61111023e+02  1.35286504e+01  3.40763516e+02]
 [ 6.38875207e+01 -2.69118992e+02  8.39724042e+02]
 [ 1.93229245e-01  8.72618872e-02  1.00000000e+00]]",6
96,6.036333741,"[[ 1.35764510e-03 -2.68592335e-05 -4.18422590e-01]
 [-3.22658554e-04 -2.61399080e-03  2.35065284e+00]
 [-1.50787215e-04  3.62878526e-04  7.37279641e-01]]","[[ 7.81507746e+02  3.71138133e+01  3.25193850e+02]
 [ 3.27638966e+01 -2.63629306e+02  8.59117892e+02]
 [ 1.43706751e-01  1.37345041e-01  1.00000000e+00]]",6,"[[ 1.42808793e-03 -6.68725789e-05 -4.28839451e-01]
 [-4.10198011e-04 -2.89815710e-03  2.57368125e+00]
 [-2.40423995e-04  2.67336456e-04  8.57098393e-01]]","[[ 7.61366083e+02  1.37600916e+01  3.39622295e+02]
 [ 6.41330706e+01 -2.69044693e+02  8.39971324e+02]
 [ 1.93566537e-01  8.77772160e-02  1.00000000e+00]]",6
97,6.0771507410000005,"[[ 1.35691827e-03 -2.77203889e-05 -4.16501977e-01]
 [-3.24291770e-04 -2.61458750e-03  2.35212889e+00]
 [-1.51767157e-04  3.62973221e-04  7.37320988e-01]]","[[ 7.82043605e+02  3.67581265e+01  3.24502978e+02]
 [ 3.31392672e+01 -2.63517946e+02  8.59368922e+02]
 [ 1.44658662e-01  1.37292489e-01  1.00000000e+00]]",5,"[[ 1.42800640e-03 -6.79386960e-05 -4.27023551e-01]
 [-4.11331943e-04 -2.89996462e-03  2.57580414e+00]
 [-2.40501372e-04  2.67355436e-04  8.56916600e-01]]","[[ 7.61236923e+02  1.34199447e+01  3.39004922e+02]
 [ 6.40441343e+01 -2.68877944e+02  8.40134588e+02]
 [ 1.93666428e-01  8.76555491e-02  1.00000000e+00]]",6
98,6.116834741000001,"[[ 1.35684859e-03 -2.78876765e-05 -4.16011499e-01]
 [-3.24457993e-04 -2.61532967e-03  2.35094668e+00]
 [-1.52561563e-04  3.62962596e-04  7.37797998e-01]]","[[ 7.82226184e+02  3.66593024e+01  3.24250029e+02]
 [ 3.35276045e+01 -2.63548003e+02  8.58683777e+02]
 [ 1.45254369e-01  1.37233861e-01  1.00000000e+00]]",6,"[[ 1.42797572e-03 -6.78963099e-05 -4.26707039e-01]
 [-4.10998475e-04 -2.89958198e-03  2.57346925e+00]
 [-2.40783401e-04  2.68059533e-04  8.56521462e-01]]","[[ 7.61291689e+02  1.34890440e+01  3.38736267e+02]
 [ 6.42014264e+01 -2.68769235e+02  8.39517273e+02]
 [ 1.93919948e-01  8.79068381e-02  1.00000000e+00]]",6
99,6.158535741000001,"[[ 1.35676713e-03 -2.78409415e-05 -4.16114038e-01]
 [-3.23912651e-04 -2.61501546e-03  2.34938381e+00]
 [-1.52902732e-04  3.62789348e-04  7.38223437e-01]]","[[ 7.82347151e+02  3.66627643e+01  3.24306592e+02]
 [ 3.37666004e+01 -2.63698696e+02  8.58249915e+02]
 [ 1.45447636e-01  1.37184638e-01  1.00000000e+00]]",6,"[[ 1.42774147e-03 -6.77214760e-05 -4.26847767e-01]
 [-4.10281836e-04 -2.89850712e-03  2.57122976e+00]
 [-2.41146752e-04  2.68146638e-04  8.56681927e-01]]","[[ 7.61518556e+02  1.35479174e+01  3.38769475e+02]
 [ 6.44637508e+01 -2.68881296e+02  8.39135010e+02]
 [ 1.94181741e-01  8.79750690e-02  1.00000000e+00]]",6
100,6.197510741,"[[ 1.35688045e-03 -2.82698494e-05 -4.16140020e-01]
 [-3.22921289e-04 -2.61901582e-03  2.35032022e+00]
 [-1.53442939e-04  3.61415554e-04  7.39926478e-01]]","[[ 7.82335680e+02  3.63425196e+01  3.24552012e+02]
 [ 3.41589028e+01 -2.63874668e+02  8.57389045e+02]
 [ 1.45552742e-01  1.36425598e-01  1.00000000e+00]]",6,"[[ 1.42732702e-03 -6.78603551e-05 -4.26883260e-01]
 [-4.09220299e-04 -2.90122189e-03  2.57109813e+00]
 [-2.41946244e-04  2.67232941e-04  8.57955898e-01]]","[[ 7.61905423e+02  1.33987199e+01  3.38939621e+02]
 [ 6.50012046e+01 -2.68976922e+02  8.38404386e+02]
 [ 1.94613374e-01  8.75584214e-02  1.00000000e+00]]",6
101,6.239337741000001,"[[ 1.35647630e-03 -2.75410868e-05 -4.16857436e-01]
 [-3.21661471e-04 -2.61995404e-03  2.34685378e+00]
 [-1.54346307e-04  3.61181110e-04  7.40979843e-01]]","[[ 7.82811331e+02  3.65316437e+01  3.24686698e+02]
 [ 3.47717479e+01 -2.64059328e+02  8.55898442e+02]
 [ 1.46110776e-01  1.36321880e-01  1.00000000e+00]]",5,"[[ 1.42629390e-03 -6.66801412e-05 -4.27683789e-01]
 [-4.07746845e-04 -2.89990035e-03  2.56577301e+00]
 [-2.43047060e-04  2.67545153e-04  8.58425048e-01]]","[[ 7.62810308e+02  1.37354594e+01  3.38992359e+02]
 [ 6.57131508e+01 -2.69118114e+02  8.37114953e+02]
 [ 1.95494724e-01  8.77649251e-02  1.00000000e+00]]",6
102,6.276042741,"[[ 1.35671930e-03 -2.69640762e-05 -4.16994459e-01]
 [-3.19735184e-04 -2.62123105e-03  2.34407006e+00]
 [-1.55269992e-04  3.59603965e-04  7.43006967e-01]]","[[ 7.82780122e+02  3.64438009e+01  3.24341711e+02]
 [ 3.54563686e+01 -2.64609440e+02  8.54700163e+02]
 [ 1.46421255e-01  1.35682755e-01  1.00000000e+00]]",6,"[[ 1.42611966e-03 -6.56582403e-05 -4.27994213e-01]
 [-4.05013603e-04 -2.89919673e-03  2.56098735e+00]
 [-2.43809259e-04  2.66963501e-04  8.59361775e-01]]","[[ 7.63037978e+02  1.38985716e+01  3.38602183e+02]
 [ 6.64086376e+01 -2.69442806e+02  8.36041525e+02]
 [ 1.95851208e-01  8.76464342e-02  1.00000000e+00]]",6
103,6.3181787410000005,"[[ 1.35631460e-03 -2.40067602e-05 -4.17542748e-01]
 [-3.18852897e-04 -2.61734893e-03  2.34013214e+00]
 [-1.56581145e-04  3.60626014e-04  7.42331586e-01]]","[[ 7.83351365e+02  3.73160787e+01  3.22979826e+02]
 [ 3.64644358e+01 -2.64632056e+02  8.54738572e+02]
 [ 1.47519022e-01  1.36429865e-01  1.00000000e+00]]",6,"[[ 1.42667408e-03 -6.27224762e-05 -4.28894065e-01]
 [-4.02924838e-04 -2.89592303e-03  2.55686081e+00]
 [-2.43684211e-04  2.68309833e-04  8.57913071e-01]]","[[ 7.62719617e+02  1.47387183e+01  3.37378082e+02]
 [ 6.67319590e+01 -2.69304448e+02  8.35976224e+02]
 [ 1.95774949e-01  8.84106174e-02  1.00000000e+00]]",6
104,6.356971741000001,"[[ 1.35500480e-03 -2.61705258e-05 -4.14142518e-01]
 [-3.20821112e-04 -2.61406681e-03  2.34165808e+00]
 [-1.60074705e-04  3.58782193e-04  7.44364785e-01]]","[[ 7.84675041e+02  3.63632350e+01  3.22176759e+02]
 [ 3.83138915e+01 -2.65408339e+02  8.56250868e+02]
 [ 1.50276163e-01  1.35746105e-01  1.00000000e+00]]",6,"[[ 1.42693018e-03 -6.54888588e-05 -4.25664993e-01]
 [-4.04245286e-04 -2.89560864e-03  2.56038369e+00]
 [-2.45708717e-04  2.65769191e-04  8.60230817e-01]]","[[ 7.62657611e+02  1.36577542e+01  3.36732363e+02]
 [ 6.76632292e+01 -2.70037849e+02  8.37219915e+02]
 [ 1.96934146e-01  8.73295496e-02  1.00000000e+00]]",6
105,6.397596741,"[[ 1.35652285e-03 -2.45307519e-05 -4.18346229e-01]
 [-3.11820273e-04 -2.60996109e-03  2.34067540e+00]
 [-1.61152954e-04  3.63658189e-04  7.40135563e-01]]","[[ 7.84339306e+02  3.77605352e+01  3.23913951e+02]
 [ 4.12662024e+01 -2.63968748e+02  8.58124847e+02]
 [ 1.50501893e-01  1.37920165e-01  1.00000000e+00]]",5,"[[ 1.42814232e-03 -6.41082032e-05 -4.29493799e-01]
 [-3.96503292e-04 -2.89380189e-03  2.56202641e+00]
 [-2.48467033e-04  2.69347215e-04  8.58102821e-01]]","[[ 7.63135363e+02  1.45908854e+01  3.38397294e+02]
 [ 7.12663958e+01 -2.69054704e+02  8.38983060e+02]
 [ 1.98599247e-01  8.86775887e-02  1.00000000e+00]]",6
106,6.442731741,"[[ 1.37026732e-03 -1.23208427e-05 -4.41191118e-01]
 [-2.83665028e-04 -2.60117247e-03  2.32711438e+00]
 [-1.44877918e-04  3.86269969e-04  7.16080832e-01]]","[[ 7.74019494e+02  4.52929852e+01  3.29695417e+02]
 [ 3.75639114e+01 -2.57106391e+02  8.58686359e+02]
 [ 1.36337292e-01  1.47852625e-01  1.00000000e+00]]",2,"[[ 1.43817761e-03 -5.13999243e-05 -4.51050544e-01]
 [-3.72508183e-04 -2.88512435e-03  2.55103817e+00]
 [-2.38481954e-04  2.88614733e-04  8.39563588e-01]]","[[ 7.57715411e+02  2.08772923e+01  3.43641844e+02]
 [ 7.09210795e+01 -2.63855715e+02  8.39835126e+02]
 [ 1.90852230e-01  9.66353298e-02  1.00000000e+00]]",6
108,6.5219197410000005,"[[ 1.38969847e-03 -7.91198294e-06 -4.68956497e-01]
 [-2.43215512e-04 -2.63598679e-03  2.32816708e+00]
 [-1.32302413e-04  3.83214113e-04  7.18926374e-01]]","[[ 7.60478029e+02  4.74803382e+01  3.42300632e+02]
 [ 3.63335840e+01 -2.55663893e+02  8.51640935e+02]
 [ 1.20581939e-01  1.45015928e-01  1.00000000e+00]]",2,"[[ 1.44014129e-03 -4.31076350e-05 -4.74677574e-01]
 [-3.40825450e-04 -2.90441176e-03  2.54444908e+00]
 [-2.43682915e-04  2.89586872e-04  8.44758743e-01]]","[[ 7.60071498e+02  2.40728800e+01  3.54582512e+02]
 [ 7.91249585e+01 -2.62278216e+02  8.34454113e+02]
 [ 1.92129280e-01  9.68542537e-02  1.00000000e+00]]",6
109,6.5611637410000005,"[[ 1.37712037e-03 -5.99021092e-06 -4.67875615e-01]
 [-2.63890391e-04 -2.65468915e-03  2.34207004e+00]
 [-1.58745230e-04  3.65483401e-04  7.44552985e-01]]","[[ 7.74467882e+02  4.55351919e+01  3.43438322e+02]
 [ 4.79334284e+01 -2.60038325e+02  8.48099282e+02]
 [ 1.41593965e-01  1.37355149e-01  1.00000000e+00]]",4,"[[ 1.43115894e-03 -3.98098399e-05 -4.75697912e-01]
 [-3.60472265e-04 -2.92068189e-03  2.55641212e+00]
 [-2.66806851e-04  2.69886183e-04  8.70469560e-01]]","[[ 7.70640396e+02  2.23471875e+01  3.55513185e+02]
 [ 8.78066004e+01 -2.66756807e+02  8.31401560e+02]
 [ 2.08984159e-01  8.95566744e-02  1.00000000e+00]]",6
110,6.6026817410000005,"[[ 1.37528931e-03 -3.53229972e-06 -4.66199818e-01]
 [-2.68119623e-04 -2.65101857e-03  2.33655488e+00]
 [-1.65362199e-04  3.66595424e-04  7.45953851e-01]]","[[ 7.77135474e+02  4.61414959e+01  3.41158208e+02]
 [ 5.11049928e+01 -2.60171583e+02  8.46875875e+02]
 [ 1.47159204e-01  1.38088664e-01  1.00000000e+00]]",4,"[[ 1.43030858e-03 -3.71546843e-05 -4.74594802e-01]
 [-3.63116348e-04 -2.91542973e-03  2.54874592e+00]
 [-2.71234696e-04  2.72505392e-04  8.69611095e-01]]","[[ 7.72050032e+02  2.31912384e+01  3.53379068e+02]
 [ 8.97674921e+01 -2.66546542e+02  8.30213185e+02]
 [ 2.12675104e-01  9.07596956e-02  1.00000000e+00]]",6
111,6.640904741000001,"[[ 1.37616901e-03 -2.94121088e-06 -4.61651142e-01]
 [-2.60368573e-04 -2.64136148e-03  2.32365213e+00]
 [-1.57091565e-04  3.77105006e-04  7.33773612e-01]]","[[ 7.74101929e+02  4.72898101e+01  3.37270198e+02]
 [ 4.78514005e+01 -2.57795858e+02  8.46471635e+02]
 [ 1.41133286e-01  1.42612023e-01  1.00000000e+00]]",3,"[[ 1.42943437e-03 -3.69805772e-05 -4.69318410e-01]
 [-3.57803685e-04 -2.90399239e-03  2.53458153e+00]
 [-2.64555102e-04  2.86744015e-04  8.54628726e-01]]","[[ 7.70504694e+02  2.47267544e+01  3.49789392e+02]
 [ 8.75891061e+01 -2.63543822e+02  8.29694185e+02]
 [ 2.09126244e-01  9.60782153e-02  1.00000000e+00]]",6
112,6.682069741,"[[ 1.37139195e-03 -3.95848811e-06 -4.54034372e-01]
 [-2.74932006e-04 -2.65181376e-03  2.33520376e+00]
 [-1.76292138e-04  3.67640898e-04  7.47761984e-01]]","[[ 7.81095654e+02  4.50720777e+01  3.33517610e+02]
 [ 5.66541265e+01 -2.59893710e+02  8.46028150e+02]
 [ 1.56296591e-01  1.38404214e-01  1.00000000e+00]]",5,"[[ 1.43179880e-03 -3.86895405e-05 -4.63929655e-01]
 [-3.63841172e-04 -2.92054432e-03  2.54715232e+00]
 [-2.74377282e-04  2.74508408e-04  8.67484103e-01]]","[[ 7.70487353e+02  2.23537992e+01  3.46419490e+02]
 [ 9.13443531e+01 -2.65693122e+02  8.28992948e+02]
 [ 2.14792908e-01  9.11467660e-02  1.00000000e+00]]",6
113,6.722752741000001,"[[ 1.37157650e-03 -3.74932491e-06 -4.51847760e-01]
 [-2.72734292e-04 -2.65359838e-03  2.33277514e+00]
 [-1.81007045e-04  3.69364708e-04  7.47934499e-01]]","[[ 7.81831192e+02  4.50724484e+01  3.31746679e+02]
 [ 5.99514380e+01 -2.59312335e+02  8.45002191e+02]
 [ 1.59603559e-01  1.38968393e-01  1.00000000e+00]]",4,"[[ 1.43250455e-03 -3.83581399e-05 -4.62114377e-01]
 [-3.61089693e-04 -2.92047845e-03  2.54282311e+00]
 [-2.78290728e-04  2.78007838e-04  8.65737627e-01]]","[[ 7.70775900e+02  2.26955289e+01  3.44764857e+02]
 [ 9.41131444e+01 -2.64820571e+02  8.28060235e+02]
 [ 2.17543502e-01  9.23353070e-02  1.00000000e+00]]",6
114,6.762588741,"[[ 1.37143288e-03 -1.38749205e-06 -4.53338498e-01]
 [-2.64216374e-04 -2.65570043e-03  2.32752956e+00]
 [-1.85100321e-04  3.71211427e-04  7.48244070e-01]]","[[ 7.82740467e+02  4.59154694e+01  3.31411614e+02]
 [ 6.40025582e+01 -2.58684477e+02  8.43455517e+02]
 [ 1.61881712e-01  1.39694527e-01  1.00000000e+00]]",5,"[[ 1.43338290e-03 -3.59692140e-05 -4.63923901e-01]
 [-3.49947540e-04 -2.92557362e-03  2.53862412e+00]
 [-2.80124218e-04  2.78092024e-04  8.66620039e-01]]","[[ 7.70634761e+02  2.32621555e+01  3.44397778e+02]
 [ 9.69693900e+01 -2.64438327e+02  8.26539775e+02]
 [ 2.17981396e-01  9.23755268e-02  1.00000000e+00]]",6
115,6.800898741,"[[ 1.37248345e-03  3.17525053e-06 -4.58349730e-01]
 [-2.54440335e-04 -2.65439480e-03  2.32143864e+00]
 [-1.86399557e-04  3.72197629e-04  7.48220362e-01]]","[[ 7.82500693e+02  4.74898366e+01  3.32006789e+02]
 [ 6.65341569e+01 -2.58485731e+02  8.42739264e+02]
 [ 1.61842597e-01  1.40412993e-01  1.00000000e+00]]",4,"[[ 1.43216294e-03 -3.05795259e-05 -4.68675243e-01]
 [-3.42206242e-04 -2.91918360e-03  2.52955925e+00]
 [-2.84747952e-04  2.81098431e-04  8.65991107e-01]]","[[ 7.72817714e+02  2.51150027e+01  3.44888811e+02]
 [ 1.01149583e+02 -2.64073089e+02  8.26099510e+02]
 [ 2.21278568e-01  9.39755337e-02  1.00000000e+00]]",6
116,6.841785741000001,"[[ 1.36910465e-03  8.51275827e-06 -4.62976800e-01]
 [-2.43391058e-04 -2.64716639e-03  2.31300924e+00]
 [-1.91595612e-04  3.75915828e-04  7.46829062e-01]]","[[ 7.85847419e+02  4.98037333e+01  3.32917719e+02]
 [ 7.21640565e+01 -2.57796100e+02  8.43158197e+02]
 [ 1.65281873e-01  1.42538389e-01  1.00000000e+00]]",5,"[[ 1.42937045e-03 -2.52697383e-05 -4.73322776e-01]
 [-3.29533297e-04 -2.91663126e-03  2.52421072e+00]
 [-2.89054680e-04  2.81669885e-04  8.67171644e-01]]","[[ 7.75676733e+02  2.66699234e+01  3.45750417e+02]
 [ 1.06259014e+02 -2.63974406e+02  8.26389843e+02]
 [ 2.24042180e-01  9.46325995e-02  1.00000000e+00]]",6
117,6.881064741,"[[ 1.37434314e-03  1.47338986e-05 -4.72714282e-01]
 [-2.22651345e-04 -2.65282603e-03  2.30771965e+00]
 [-1.82327302e-04  3.72473950e-04  7.47518978e-01]]","[[ 7.80374821e+02  5.13608332e+01  3.34931857e+02]
 [ 6.98191685e+01 -2.58374669e+02  8.41799120e+02]
 [ 1.55551655e-01  1.41270414e-01  1.00000000e+00]]",3,"[[ 1.42827832e-03 -1.78841992e-05 -4.81513195e-01]
 [-3.11324756e-04 -2.91466399e-03  2.51410507e+00]
 [-2.89514165e-04  2.81289691e-04  8.68403217e-01]]","[[ 7.76845516e+02  2.87665708e+01  3.47464379e+02]
 [ 1.09754469e+02 -2.64102562e+02  8.25457348e+02]
 [ 2.23438808e-01  9.51374388e-02  1.00000000e+00]]",6
118,6.919844741,"[[ 1.37174122e-03  3.52136739e-05 -4.94018704e-01]
 [-2.07501000e-04 -2.66588697e-03  2.30645006e+00]
 [-1.91558559e-04  3.61231002e-04  7.61856664e-01]]","[[ 7.84794194e+02  5.62479818e+01  3.38606803e+02]
 [ 7.77439221e+01 -2.60422138e+02  8.38816064e+02]
 [ 1.60463950e-01  1.37620811e-01  1.00000000e+00]]",2,"[[ 1.41824706e-03  1.17735165e-05 -5.06846559e-01]
 [-2.97586889e-04 -2.91635637e-03  2.50477484e+00]
 [-3.09107743e-04  2.71407935e-04  8.84959032e-01]]","[[ 7.89010217e+02  3.58081818e+01  3.50542420e+02]
 [ 1.23624796e+02 -2.65793359e+02  8.23101742e+02]
 [ 2.37679270e-01  9.40235763e-02  1.00000000e+00]]",6
119,6.960935741,"[[ 1.38186061e-03  2.72490472e-05 -4.96632161e-01]
 [-2.09217931e-04 -2.63171895e-03  2.27103056e+00]
 [-1.81253587e-04  3.89221331e-04  7.36888335e-01]]","[[ 7.77538310e+02  5.87665190e+01  3.42914875e+02]
 [ 7.09073170e+01 -2.55651017e+02  8.35684456e+02]
 [ 1.53799377e-01  1.49488690e-01  1.00000000e+00]]",2,"[[ 1.42232198e-03 -1.97546557e-06 -5.02361814e-01]
 [-3.10726064e-04 -2.87323072e-03  2.46778592e+00]
 [-2.95302319e-04  3.06356339e-04  8.53250360e-01]]","[[ 7.84779234e+02  3.72414953e+01  3.54338065e+02]
 [ 1.13429119e+02 -2.60625636e+02  8.20568927e+02]
 [ 2.30878775e-01  1.06465605e-01  1.00000000e+00]]",6
120,7.002288741,"[[ 1.36755749e-03  3.33405308e-05 -5.00262562e-01]
 [-1.72366038e-04 -2.64344509e-03  2.25819597e+00]
 [-1.92318140e-04  3.73347589e-04  7.55926490e-01]]","[[ 7.87224480e+02  5.87299065e+01  3.45530023e+02]
 [ 8.42253669e+01 -2.59762037e+02  8.31732172e+02]
 [ 1.58682374e-01  1.43236622e-01  1.00000000e+00]]",4,"[[ 1.41208945e-03  5.83415930e-06 -5.08379693e-01]
 [-2.66882782e-04 -2.88704493e-03  2.45434571e+00]
 [-3.06111537e-04  2.83209205e-04  8.77746765e-01]]","[[ 7.92398111e+02  3.65867703e+01  3.56643326e+02]
 [ 1.26876457e+02 -2.65958421e+02  8.17155190e+02]
 [ 2.35409153e-01  9.85722865e-02  1.00000000e+00]]",6
121,7.044379741,"[[ 1.36479358e-03  3.74388165e-05 -5.04986124e-01]
 [-1.63267063e-04 -2.64275079e-03  2.24560115e+00]
 [-1.94578867e-04  3.64955423e-04  7.65294824e-01]]","[[ 7.89299402e+02  5.91410966e+01  3.47288290e+02]
 [ 8.66496421e+01 -2.62785202e+02  8.28265917e+02]
 [ 1.59360448e-01  1.40354395e-01  1.00000000e+00]]",4,"[[ 1.40658471e-03  1.14202657e-05 -5.12975589e-01]
 [-2.58713924e-04 -2.87956909e-03  2.43712284e+00]
 [-3.10146573e-04  2.76526590e-04  8.85917158e-01]]","[[ 7.96804449e+02  3.75472345e+01  3.58085410e+02]
 [ 1.30124467e+02 -2.68572177e+02  8.14177777e+02]
 [ 2.38333000e-01  9.69757653e-02  1.00000000e+00]]",6
122,7.083433741,"[[ 1.36100836e-03  3.95467577e-05 -5.06678115e-01]
 [-1.54601867e-04 -2.63885421e-03  2.23168695e+00]
 [-1.95228403e-04  3.58628114e-04  7.72023427e-01]]","[[ 7.91435250e+02  5.91958256e+01  3.48300789e+02]
 [ 8.82282084e+01 -2.65469793e+02  8.25297204e+02]
 [ 1.59152585e-01  1.38288080e-01  1.00000000e+00]]",4,"[[ 1.40068489e-03  1.47446830e-05 -5.14630255e-01]
 [-2.50524775e-04 -2.86963877e-03  2.41889601e+00]
 [-3.11851983e-04  2.72149033e-04  8.91038921e-01]]","[[ 8.00659260e+02  3.81481943e+01  3.58869805e+02]
 [ 1.32256267e+02 -2.70826625e+02  8.11597003e+02]
 [ 2.39825397e-01  9.60696464e-02  1.00000000e+00]]",6
123,7.132930741,"[[ 1.35812249e-03  4.02614235e-05 -5.07388974e-01]
 [-1.49909647e-04 -2.63734381e-03  2.22288322e+00]
 [-1.95194078e-04  3.51136775e-04  7.79175691e-01]]","[[ 7.92966591e+02  5.85976925e+01  3.49198109e+02]
 [ 8.86760040e+01 -2.68241123e+02  8.23000416e+02]
 [ 1.58686902e-01  1.35562809e-01  1.00000000e+00]]",4,"[[ 1.39609942e-03  1.63747812e-05 -5.15271435e-01]
 [-2.46390258e-04 -2.86334787e-03  2.40677320e+00]
 [-3.12725664e-04  2.66181661e-04  8.96949500e-01]]","[[ 8.03538355e+02  3.80227314e+01  3.59583533e+02]
 [ 1.33131914e+02 -2.73218111e+02  8.09603102e+02]
 [ 2.40648768e-01  9.43379025e-02  1.00000000e+00]]",6
